InvoiceNo,CustomerID,Customer basket,Recommended Product,Product description,Probability,Price estimation
569662,15244.0,"['22759', '22816', '23513', '23311', '23354', '23312', '23515', '22738', '23313', '22942', '23299', '22585', '23512', '22736', '84945', '23373', '20685', '85123A', '23318']",0,Null,0.0,0.0
569664,18237.0,"['23035', '23298', '22774', '23032', '21668', '22423', '23029', '23153', '23031', '21114']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
569665,12789.0,"['22802', '22803', '46775D']",0,Null,0.0,0.0
569666,17690.0,"['84949', '22791', '21754', '22120', '23032', '21755', '23029', '23033']",0,Null,0.0,0.0
569667,17521.0,"['22759', '22596', '84946', '22178', '23330', '21915', '20981', '23129', '23396', '23228', '23393', '23403', '84949', '23333', '23298', '23397', '20982', '23399', '21136', '20983', '84832', '84879', '21172']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
569668,16040.0,"['22423', '23469', '22158', '84970S', '22139', '22154', '22619', '22121', '23397', '23215', '21733', '23410', '21891', '22865', '22867', '23110', '85123A', '23409', '21257']",0,Null,0.0,0.0
569669,14730.0,"['23371', '22596', '22689', '20866', '23321', '23234', '22798', '21098', '22909', '22092', '22294', '47504K', '21059', '21987', '23390', '23090', '21448', '22197', '22652', '21742', '23343', '22551', '22588', '22500', '21891', '22093', '20712', '21430', '22654', '22276', '22952', '22505', '22534', '22147', '22554', '22537', '23425', '79160', '21329', '23313', '21929', '21587', '23131', '47504H', '85034A', '23301', '22991', '22629', '23074', '22326', '22782', '20726', '23377', '85024C', '85123A', '21078', '22992', '21989', '22621', '21988', '22497', '85025B', '22277', '22382', '85184C', '21481', '21086', '22630', '22385', '23103', '23407', '22666', '23397', '23345', '23517', '21080', '72351A', '23372', '47594B', '23328', '21992', '21094', '22457', '22800', '23332', '22557', '23515', '23187', '20867', '23314', '22662', '22941', '21981', '85035A', '84536A', '21385', '22295', '22910']",23300,GARDENERS KNEELING PAD CUP OF TEA ,0.6124338624338624,0.8880291005291006
569670,14730.0,"['23371', '23389', '22271', '22689', '23311', '16216', '21098', '22909', '22092', '20992', '22977', '47504K', '23090', '22197', '23461', '22383', '22551', '23343', '21933', '22367', '23293', '23392', '72818', '20970', '23101', '22952', '22505', '22796', '22273', '22554', '79160', '23313', '22946', '23507', '22138', '21587', '85094', '84818', '23508', '47504H', '22402', '23301', '22629', '22326', '23295', '20726', '23377', '22768', '22530', '20754', '22580', '21479', '23318', '85015', '22382', '22734', '22630', '22494', '23412', '22666', '20984', '22545', '23345', '23397', '22208', '22988', '20724', '21901', '20685', '22739', '23372', '22539', '21932', '21992', '21122', '22096', '85093', '22400', '22210', '22557', '22738', '23344', '22661', '23187', '22587', '84519B', '23012', '22736', '21990', '23292', '22778', '84997C', '21524', '23314', '22737', '22410', '23091', '22722', '22065', '22910']",20725,LUNCH BAG RED RETROSPOT,0.4976030680728667,0.82104506232023
569671,16020.0,"['23077', '21174', '23234', '22158', '22909', '23312', '23436', '22734', '22950', '23340', '22383', '23301', '23353', '23374', '23314', '47591D', '23373', '23438', '22083', '22367', '23300', '23376', '23328', '23426', '20728', '22910']",20725,LUNCH BAG RED RETROSPOT,0.4976030680728667,0.82104506232023
569672,17841.0,"['23133', '21122', '22090', '22659', '22615', '48184', '82001S', '21972', '79321', '22776', '23398', '21928', '71406C', '47566', '21976', '22132', '85114A', '23395', '22252', '21263', '22499', '21929', '22357', '22723', '21498', '85059', '22136', '16225', '23275', '48187', '23152', '23263', '22180', '20735', '82551', '22421', '23298', '82483', '22914', '21523', '20733', '21755', '22428', '23157', '22425', '21984', '22411', '21829', '22222', '22467', '21925', '23400', '22953', '72351B', '22212', '22419', '22309', '20996', '22475', '22365', '21927', '20617', '22276', '21114']",85099B,JUMBO BAG RED RETROSPOT,0.5012658227848101,0.8270886075949366
569673,17222.0,"['84836', '23107', '85053', '22078', '23518', '85036A', '23129', '23144', '23511', '21349', '85036C', '23514', '21508', '23103', '22079', '23517', '22825', '23106', '23145', '23520', '23067', '21136', '23091', '23061', '85123A', '23516', '84879']",0,Null,0.0,0.0
569674,17841.0,['22041'],0,Null,0.0,0.0
569675,15687.0,"['85099B', '22149', '21174', '23424', '48138', '22621', '23503', '22429', '22632', '21907', '23296', '21876', '20971', '23355', '84029G', '22961', '23202', '84077', '22633', '23301', '84991', '22624', '22627', '22425', '84987', '23284', '82583', '23300', '21977', '23504', '22625']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
569677,15106.0,"['84946', '22578', '22577', '22945', '23311', '23144', '85048', '23224', '22909', '23225', '22114', '22186', '82494L', '21874', '23223', '23103', '22112', '22579', '23222']",82482,WOODEN PICTURE FRAME WHITE FINISH,0.5770653514180024,1.211837237977805
569678,17816.0,"['23203', '23343', '21034', '84032A']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
569679,16160.0,"['23541', '23508', '23534', '23536', '23506']",0,Null,0.0,0.0
569680,16803.0,"['23174', '84836', '22457', '22568', '22969', '22617', '47566', '23296', '22585', '22138', '22813', '23232', '22144', '23547', '21673', '23295', '23293', '23271', '84832', '23294', '22570', '23171', '23233', '23175']",0,Null,0.0,0.0
569683,15953.0,"['22578', '22577', '23189', '23321', '84692', '22156', '21668', '82494L', '23082', '23470', '22464', '23035', '22465', '23032', '21672', '84820', '82482', '23025', '21136', '21385', '22189', '84879', '21671', '22579', '23034']",0,Null,0.0,0.0
569684,13947.0,"['23322', '22469', '23329', '23321', '22795']",22470,HEART OF WICKER LARGE,0.4235171696149844,1.0799687825182103
569685,16758.0,"['21915', '23183', '23319', '23349', '22909', '22738', '22487', '22839', '21155', '22950', '23340', '22736', '23343', '23353', '22838', '22720', '23314', '23373', '22739', '21914', '22722', '23318']",0,Null,0.0,0.0
569686,12719.0,"['22971', '90201C', '22619', '22993', '23391', '23162', '23368', '72741', '23365', '22111', '21977', '23309', '22970', '23341', '90201B', '22358', '21790']",0,Null,0.0,0.0
569687,13709.0,"['23356', '22149', '22704', '23360', '22188', '23503', '22114', '23471', '23355', '21498', '23526', '23543', '22111', '22193', '23535', '22112', '23301', '21326', '22835', '23419', '21497', '23204', '22865', '22867', '23284', '23399', '23300', '23359', '23114', '22866', '23418', '23472', '23206']",20725,LUNCH BAG RED RETROSPOT,0.4491916859122402,0.7411662817551963
569688,15048.0,"['21933', '84859A', '22139', '22745', '20771', '23327', '21328', '23100', '22748', '23280', '20768', '21884', '21883', '23050', '20749', '21932']",0,Null,0.0,0.0
569689,13709.0,['22722'],0,Null,0.0,0.0
569690,15351.0,"['22776', '23240', '22139', '23323', '23129', '21429', '23126', '23332', '21932']",0,Null,0.0,0.0
569691,18223.0,"['23159', '23371', '23240', '22904', '21165', '22725', '23188', '23503', '22562', '47566', '21181', '15056N', '23355', '22726', '23202', '22563', '22813', '23369', '23493', '23122', '23154', '85150', '23121', '23372', '23506', '22814']",22727,ALARM CLOCK BAKELIKE RED ,0.6717363751584284,2.5190114068441067
569692,14389.0,"['85099F', '22596', '85099B', '20725', '85099C', '22689', '23200', '23388', '23169', '23310', '23199', '22386', '84755', '23207', '22661', '23390', '21930', '20727', '21931', '22383', '22384', '20726', '23204', '23206', '22355', '23205']",0,Null,0.0,0.0
569693,17837.0,"['90201D', '46000M', '22659', '23391', '21624', '22405', '21750', '90200A', '21411', '20749', '21746', '21175', '90201C', '21181', '90200B', '22510', '21166', '22971', '21789', '21622', '21623', '22902', '21749', '21788', '90201A', '35914', '23348', '35911A', '90200D', '85152', '22970', '20750', '90200E', '22413', '21117', '82494L', '22804']",82482,WOODEN PICTURE FRAME WHITE FINISH,0.5770653514180024,1.211837237977805
569694,17735.0,"['23559', '23189', '23518', '20682', '23319', '20686', '23311', '23320', '47566', '22909', '21558', '22553', '22894', '21213', '22950', '23340', '23298', '23196', '23295', '23293', '22580', '23318', '22952']",0,Null,0.0,0.0
569695,16843.0,"['23389', '22096', '22044', '21824', '22578', '22577', '21507', '23529', '22689', '21530', '85183B', '23203', '22092', '22115', '23436', '22382', '22091', '23344', '20971', '23375', '23434', '23390', '22029', '23201', '23437', '21508', '23343', '23209', '23374', '22094', '23373', '23438', '22326', '22716', '22110', '22187', '22328', '22569', '85183A', '23528', '22093', '23392', '23328', '22100', '22579']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
569696,16843.0,['22722'],0,Null,0.0,0.0
569697,17647.0,"['23422', '23424', '22193', '23409', '23413', '22625', '22846']",0,Null,0.0,0.0
569698,14054.0,"['20726', '23207', '22382', '23209', '23282', '20728']",20725,LUNCH BAG RED RETROSPOT,0.5280487804878049,0.871280487804878
569699,12723.0,"['21471', '23501', '21469', '22659', '22718', '22900', '22809', '22713', '23319', '21843', '22115', '22616', '22751', '23365', '23415', '21470', '21621', '22911', '22630', '23367', '22971', '22750', '22940', '23346', '23318', '23369', '23505', '22716', '22037', '22970', '22027', '23009', '23504', '23347', '22023']",22629,SPACEBOY LUNCH BOX ,0.6883116883116884,1.3422077922077924
569701,12723.0,['23009'],0,Null,0.0,0.0
569702,14396.0,"['20829', '21169', '23513', '21899', '23028', '23033', '22386', '23332', '23515', '22734', '23014', '23511', '21166', '23514', '23031', '23012', '23060', '22652', '23201', '23512', '23103', '23035', '20828', '23032', '22571', '23329', '82582', '23146', '21901', '23025', '85152', '23399', '23013', '22413', '23147', '85123A', '23065', '84879', '23034']",85099B,JUMBO BAG RED RETROSPOT,0.6268656716417911,1.0343283582089553
569705,15762.0,"['22203', '21125', '23243', '22722', '22199', '22138', '23189', '20914', '21539', '22200', '22960', '22910', '22956', '22952', '23423']",22086,PAPER CHAIN KIT 50'S CHRISTMAS ,0.6470588235294118,1.65
569706,13798.0,"['21035', '21733']",85123A,WHITE HANGING HEART T-LIGHT HOLDER,0.6730486008836524,1.7162739322533134
569714,18033.0,"['47310M', '23240', '16054', '23391', '23389', '22376', '23388', '20981', '20975', '21934', '23207', '22382', '22609', '23208', '21935', '23390', '20974', '71496A', '20984', '22383', '22371', '22610', '23209', '22662', '20724', '22372', '16045', '20719', '20973', '71496B', '20728', '21932']",20725,LUNCH BAG RED RETROSPOT,0.4726720647773279,0.7799089068825911
569715,15856.0,"['23077', '22900', '37500', '21175', '22616', '22420', '23076', '21166', '22421', '21908', '23078', '22646', '82582', '23005', '82583', '22998', '85150', '21232', '22419', '22059']",0,Null,0.0,0.0
569716,15804.0,"['84978', '23371', '84946', '23356', '22178', '23298', '23049', '72819', '23372', '23328', '22778', '84879', '23026', '23082']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
569717,13845.0,"['21137', '23322', '22457', '22470', '23271', '23102', '20961', '23101', '22296']",22469,HEART OF WICKER SMALL,0.5081148564294632,0.7367665418227216
569718,15837.0,"['22575', '23389', '22904', '23052', '23356', '22578', '23427', '23211', '23234', '23319', '22776', '23311', '85048', '22942', '23390', '22961', '22950', '22732', '22220', '23343', '23209', '23213', '23286', '23318']",23203,mailout,0.4403578528827038,0.0
569719,14646.0,"['22467', '21430', '22629', '22961', '22960', '22630']",0,Null,0.0,0.0
569720,14646.0,"['23508', '23371', '23502', '23389', '23365', '23372', '23366', '23506', '23369', '23370', '23388', '23368', '23505', '23367', '23391']",0,Null,0.0,0.0
569721,12628.0,"['22815', '21122', '21125', '21126', '23240', '23077', '11001', '22752', '47590B', '22821', '47590A', '22743', '22812', '23239', '21723', '23354']",0,Null,0.0,0.0
569722,12431.0,"['23389', '23559', '23316', '22423', '23502', '21770', '23355', '22726', '22029', '21243', '21164', '22727', '22385', '23342', '23298', '22193', '22037', '23392', '22690', '21936', '20712', '16169E', '23506', '23245', '22045', '85014B', '85014A']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
569723,12431.0,"['23108', '85014B', '20712', '22411', '85014A']",85099B,JUMBO BAG RED RETROSPOT,0.5012658227848101,0.8270886075949366
569724,15061.0,"['16237', '16156S', '22423', '21500']",0,Null,0.0,0.0
569725,15061.0,['48116'],0,Null,0.0,0.0
569726,17419.0,"['22457', '22568', '23182', '22689', '71053', '22537', '22620', '84792', '84970L', '22297', '23355', '20971', '22138', '21889', '21890', '22693', '21891', '23399', '22739', '22189', '85123A', '22456']",0,Null,0.0,0.0
569727,12500.0,"['23395', '22471', '23427', '22585', '23396', '78033']",0,Null,0.0,0.0
569728,15416.0,"['22696', '22470', '22568', '22457', '22149', '22147', '22178', '22694', '23234', '84792', '21175', '22909', '22139', '22277', '21181', '23344', '22138', '22766', '22961', '21166', '22960', '22086', '23131', '22381', '23437', '23412', '84945', '23343', '22208', '23212', '23088', '21733', '23213', '20970', '23322', '22569', '85062', '72741', '22570', '84879', '71477']",22469,HEART OF WICKER SMALL,0.5081148564294632,0.7367665418227216
569729,16350.0,"['22470', '22457', '85099B', '23321', '22139', '22120', '82486', '22138', '23186', '22972', '84380', '23470', '21755', '20724', '82484', '22865', '23322', '22974', '22695', '22469', '21756']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
569730,16422.0,"['20677', '47590A', '22492']",0,Null,0.0,0.0
569731,13999.0,"['84755', '85099B', '23241', '20725', '23298', '23328', '23208', '23209', '23203', '23202', '22188', '22411', '21078']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
569732,13177.0,"['22750', '23128', '22749', '22568', '22653', '22751', '22144', '22271', '20969', '22273', '22274', '22141', '22654', '22142', '20970', '23127', '23126']",0,Null,0.0,0.0
569734,14538.0,"['22573', '22909', '22082', '22470', '22596', '23393', '22734', '23313', '23397', '35970', '23247', '22077', '21621', '22574', '23396', '23318']",22469,HEART OF WICKER SMALL,0.5081148564294632,0.7367665418227216
569736,14317.0,"['22689', '22584', '23320', '23312', '22909', '22382', '22733', '23344', '23471', '22950', '23201', '22906', '22086', '23343', '22991', '23314', '85178', '23157', '20726', '22941', '23376', '23318', '22952', '22651']",20725,LUNCH BAG RED RETROSPOT,0.4726720647773279,0.7799089068825911
569737,16295.0,"['22090', '22534', '21754', '23427', '22689', '22282', '21212', '22909', '23445', '22734', '23307', '21790', '21892', '21755', '22699', '21891', '22549', '21977', '23173', '22530', '23118', '22952']",22697,GREEN REGENCY TEACUP AND SAUCER,0.6909323116219668,2.0382503192848023
569738,13013.0,"['22086', '23420', '23400', '23395', '23427', '84029G', '23483', '23413', '22835', '23398', '23396', '23423']",22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.4602040816326531,1.1735204081632653
569739,14911.0,"['23330', '22578', '23427', '23266', '23268', '22909', '22139', '22734', '23313', '22622', '22766', '23402', '21261', '23031', '23333', '22121', '22141', '23374', '72807C', '22130', '35964', '85230B', '22580']",0,Null,0.0,0.0
569740,15769.0,"['23201', '85099F', '85099B', '22411', '23343', '23344', '85099C', '20713', '21929', '23200', '23202', '23203', '21928', '23199', '22389']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
569741,14626.0,"['23484', '21577', '85099B', '23356', '21985', '22376', '21212', '22423', '21928', '22386', '47566', '21983', '23531', '23378', '21929', '23543', '23201', '23343', '21984', '22441', '22768', '22169', '20713', '84992', '23472', '84078A']",0,Null,0.0,0.0
569742,16478.0,['23080'],0,Null,0.0,0.0
569766,14849.0,"['21122', '22417', '22721', '23203', '22925', '23308', '84692', '21124', '22963', '23307', '22722', '22961', '23202', '23236', '23209', '21916', '21977', '21975', '22962', '84879']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
569767,14849.0,"['22090', '22749', '22149', '22147', '22271', '22898', '22273', '22621', '84997D', '21156', '22637', '22274', '22489', '84997A', '84997C', '47591D', '22150', '22711', '84997B', '20750', '22492', '22418', '23192']",0,Null,0.0,0.0
569768,13078.0,"['22197', '22569', '85152', '22568', '22037', '84659A', '21908', '21745', '22679', '22024', '22109', '22676', '21871', '22107', '82582', '23012']",0,Null,0.0,0.0
569769,13078.0,"['23503', '23504', '23284']",0,Null,0.0,0.0
569780,13199.0,"['23201', '22943', '22467', '22616', '23207', '23531', '23192', '23530']",0,Null,0.0,0.0
569781,13199.0,"['22047', '84945']",0,Null,0.0,0.0
569789,16924.0,"['23356', '48116', '21915', '21194', '23296', '48173C', '22114', '23344', '21889', '84030E', '85032A', '22131', '35471D', '84945', '22112', '21705', '23283', '23295', '48129', '22791', '22690', '21914', '21955', '23294']",0,Null,0.0,0.0
569790,15910.0,"['23541', '23501', '22196', '23168', '23169', '23158', '23503', '22611', '23111', '85049G', '23296', '23395', '23309', '23507', '22224', '51014A', '23270', '21787', '22098', '23534', '85130D', '23327', '22077', '23493', '20674', '20675', '23399', '82583', '23328', '22970', '23347', '23294']",0,Null,0.0,0.0
569799,13602.0,"['22992', '23240', '23203', '22562', '22943', '22733', '22585', '23202', '22563', '23530', '22633', '22144', '23366', '22991', '23209', '22141', '23197', '23215', '23287', '22865', '23293', '23162', '23326']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
569803,13090.0,"['22596', '84946', '22398', '22178', '85053', '23144', '84970L', '22798', '84970S', '20838', '23036', '23531', '22120', '22622', '23270', '23263', '84949', '22778', '23145', '23007', '22791', '22393', '23542', '84879', '21172', '85071A']",0,Null,0.0,0.0
569815,15838.0,"['22759', '85099F', '85099B', '22149', '22632', '22386', '22379', '21156', '22637', '22381', '22633', '84997C', '21380', '47591D', '82482', '22646', '22865', '22367', '21428', '84997B', '22866']",82494L,WOODEN FRAME ANTIQUE WHITE ,0.5342465753424657,1.3623287671232873
569822,15706.0,"['23133', '21626']",0,Null,0.0,0.0
569823,16895.0,"['22505', '22965', '21463', '21704', '21374', '23539', '23522', '22554', '21899', '23285', '23319', '23521', '23158', '21907', '23339', '22557', '22553', '21371', '21249', '23344', '21213', '20971', '23540', '22961', '20727', '22960', '23263', '22197', '22086', '23461', '22633', '23103', '23412', '11001', '22435', '23298', '22383', '84596F', '23209', '22720', '23215', '23287', '21901', '22865', '21891', '84596B', '23284', '21592', '22607', '22439', '35970', '22564', '21055', '20718', '84879', '21071', '21932']",20725,LUNCH BAG RED RETROSPOT,0.4914448669201521,0.810884030418251
569824,17295.0,"['23371', '22959', '23247', '21591', '22423', '23234', '23319', '23203', '22663', '21928', '23320', '23354', '22382', '22635', '23090', '22630', '22086', '22634', '20977', '23209', '22629', '23353', '23370', '22662', '22326', '20726', '23372', '23318', '22910']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
569825,15805.0,"['22727', '22895', '22303', '23115', '22894', '22625', '22840', '22896', '22725', '22897', '23191', '23374', '22730', '22624', '23203', '22627', '40001']",22726,ALARM CLOCK BAKELIKE GREEN,0.6043329532497149,2.266248574686431
569826,18161.0,"['21794', '22457', '84946', '22078', '22423', '15036', '23243', '23198', '22623', '23511', '22296', '22666', '23538', '23517', '22720', '85061W', '23431', '23245', '84879', '85199L']",0,Null,0.0,0.0
569827,13591.0,"['22572', '23247', '23211', '23129', '23349', '23311', '22909', '23436', '23207', '22733', '23344', '22950', '22086', '23340', '23343', '23353', '22571', '22731', '23130', '20728']",22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.4602040816326531,1.1735204081632653
569828,14527.0,"['23404', '82484', '22386', '22939', '23284', '20676', '23307', '21629', '22894', '22282', '84991', '22897', '23317', '22526', '22895', '23396', '22908', '22354']",85099B,JUMBO BAG RED RETROSPOT,0.6268656716417911,1.0343283582089553
569832,15315.0,"['22572', '22944', '21824', '22577', '23264', '22336', '21810', '23268', '21231', '35471D', '23220', '21802', '22571', '21823', '22187', '22067', '21803', '21232', '21014', '22163', '22579']",0,Null,0.0,0.0
569833,15306.0,"['21754', '21174', '21773', '21899', '21883', '21411', '72760B', '21876', '22120', '21164', '22389', '84380', '21874', '21880', '21873', '22391', '22508', '21116', '22364', '22360', '21901', '21775', '21115', '21902', '84375', '21900', '21872', '84879']",0,Null,0.0,0.0
569834,14383.0,"['21485', '84836', '85099B', '84946', '22178', '22617', '22554', '21212', '22170', '22562', '22964', '22138', '84380', '21386', '22551', '23301', '23215', '21823', '22699', '72807C', '23080', '22993', '22169', '35970', '84879', '23171', '85071A']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
569835,15518.0,"['23541', '22659', '23356', '84378', '22785', '22616', '23537', '22382', '22114', '23309', '22726', '84380', '22727', '23534', '23342', '84945', '23301', '23209', '22988', '20914', '23181', '23102', '23206', '23101']",20725,LUNCH BAG RED RETROSPOT,0.4726720647773279,0.7799089068825911
569836,12910.0,"['20970', '23310', '22569', '22568', '22271', '20969', '22273', '23209', '22570', '23206']",23203,mailout,0.4403578528827038,0.0
569837,12748.0,"['22906', '85107', '22097', '22091', '21429']",0,Null,0.0,0.0
569838,13504.0,"['21577', '22090', '22398', '22400', '22423', '22776', '21484', '84692', '22195', '23243', '21481', '22236', '20665', '21786', '22983', '23298', '22111', '22449', '22445', '22027', '15060B', '23282']",47566,PARTY BUNTING,0.3855302279484638,3.5931417244796826
569839,15769.0,"['23201', '85099F', '85099B', '20713', '23199', '22386']",0,Null,0.0,0.0
569840,17428.0,"['22752', '22554', '22423', '22556', '84378', '84380']",0,Null,0.0,0.0
569841,17428.0,"['23534', '23527', '23529', '23170', '23536', '23533']",0,Null,0.0,0.0
569842,13426.0,"['23337', '23404', '23371', '22367', '23284', '23330', '23424', '23427', '22112', '23413', '23535', '23329', '20914', '23360', '22045', '23335', '23504', '23503']",0,Null,0.0,0.0
569843,14449.0,"['84836', '85071C', '22596', '22097', '23068', '85032C', '23169', '47594A', '22186', '23368', '23263', '23461', '35953', '22383', '23298', '23366', '22110', '22441', '22865', '72818', '84879', '23206', '23101', '22209', '23238', '22338', '22147', '22577', '22578', '21484', '23207', '21329', '20971', '85194S', '23100', '23209', '23074', '22187', '22867', '20973', '22099', '21162', '22478', '22398', '23168', '85032D', '23320', '22382', '23275', '23270', '23103', '20984', '22477', '22208', '85071D', '23370', '21158', '22082', '22142', '22834', '21163', '21034', '23294', '21992', '85071B', '21745', '22286', '22210', '21327', '23344', '23334', '20727', '23187', '85032A', '23082', '21386', '20982', '21990', '22141', '23369', '23067', '23094', '23091', '23102', '23083', '22065']",20725,LUNCH BAG RED RETROSPOT,0.4976030680728667,0.82104506232023
569844,12626.0,"['22505', '21832', '22992', '85099B', '22543', '22969', '22745', '84509E', '23424', '23247', '22422', '22746', '21242', '21669', '23285', '21670', '23360', '23203', '23199', '23354', '84509A', '21558', '22631', '84509C', '23507', '22489', '20974', '22546', '21668', '21243', '22630', '22747', '22555', '22548', '22385', '23346', '22940', '23345', '22991', '21672', '23510', '22720', '22541', '21427', '21426', '23287', '21673', '23432', '23286', '21245', '21430', '20713', '21424', '22419', '23245', '22748', '22418', '22142', '21559', '21671', '23288']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
569845,14819.0,"['23399', '23394', '15056N', '23395', '23393', '22423', '46000S', '15056BL', '23398', '20679']",0,Null,0.0,0.0
569846,13422.0,"['22466', '21915', '23380', '21791', '23169', '23234', '23267', '23360', '23349', '23203', '23311', '22909', '23312', '23415', '23536', '22622', '23202', '23000', '23253', '22960', '22950', '21790', '21888', '23201', '23340', '23343', '20914', '22835', '23157', '22865', '23293', '22654', '23101', '23208', '22952', '22749', '22999', '22147', '23200', '23189', '23503', '22943', '23207', '23307', '22961', '22692', '23526', '21889', '22550', '22940', '22111', '23117', '23100', '22744', '23239', '22150', '22174', '20726', '22731', '22867', '22866', '84375', '23417', '22962', '23542', '20728', '23318', '23559', '22945', '22743', '23436', '22734', '23296', '22963', '22733', '22907', '21912', '23243', '23324', '23355', '22623', '22978', '23021', '22558', '22491', '22548', '23113', '22720', '22988', '22838', '23373', '23284', '22989', '23328', '23325', '22142', '22493', '22568', '23240', '22969', '22149', '23020', '22653', '23424', '22560', '23199', '23115', '22738', '23004', '22938', '22489', '23416', '23236', '22990', '23082', '23229', '23314', '21731', '23410', '22966', '22549', '23359', '22998', '23114', '21914', '22742', '22910']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
569847,14116.0,"['22147', '21915', '22554', '21791', '23469', '23075', '22943', '22964', '22350', '23367', '22727', '22586', '22551', '22845', '23494', '21673', '22467', '22844', '22349']",22726,ALARM CLOCK BAKELIKE GREEN,0.6043329532497149,2.266248574686431
569848,16316.0,"['21832', '85099B', '23435', '22474', '23155', '22468', '22422', '22848', '23349', '22379', '23311', '22847', '22964', '23312', '23156', '71459', '23313', '22712', '22029', '22086', '22197', '22381', '22892', '23108', '23343', '23353', '21523', '20914', '22624', '22627', '22626', '22941', '23350', '22027', '71477', '22910']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
569849,15264.0,"['84836', '23404', '85099B', '23274', '22377', '22427', '71459', '84755', '22139', '22227', '35961', '22138', '23405', '22430', '22600', '23348', '85152', '23271', '21811', '23300', '22335', '22413', '21385']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
569850,16432.0,"['21175', '22197', '21181', '23182', '21169', '85135C', '22365', '22670']",0,Null,0.0,0.0
569852,13771.0,"['22749', '21915', '21791', '23234', '23349', '22560', '22620', '23503', '22734', '22751', '22733', '21912', '21890', '21889', '22950', '21790', '21888', '22550', '22732', '23340', '22750', '22940', '23229', '22548', '21705', '23157', '22731', '23504', '23083', '23318', '22952', '22910']",22086,PAPER CHAIN KIT 50'S CHRISTMAS ,0.6470588235294118,1.65
569853,13771.0,"['22932', '23295', '23541', '23293', '23296', '23307', '21974', '22114', '21977', '23544', '23355', '22930', '23306', '22835', '23530', '22931', '23294']",0,Null,0.0,0.0
569856,17068.0,"['22381', '23313', '20712', '23203', '22379']",85099B,JUMBO BAG RED RETROSPOT,0.4333333333333333,0.7149999999999999
569857,12939.0,"['85099B', '22568', '20712', '21929', '22570']",22386,JUMBO BAG PINK POLKADOT,0.34125,0.6654375
569858,12939.0,"['84997D', '84997C', '21242', '21239', '21243']",0,Null,0.0,0.0
569859,16814.0,"['84879', '23035', '22481', '23307', '21669', '23504', '22722', '23101', '23503', '23031', '23034']",0,Null,0.0,0.0
569860,13812.0,"['23348', '22197', '22331', '23077', '20750', '21155', '23388']",0,Null,0.0,0.0
569861,13816.0,"['22328', '23291', '22974', '23240', '23292', '22629', '22972', '23290', '22492', '21531', '23236', '85183B', '84078A', '23289', '22630', '22326']",0,Null,0.0,0.0
569862,14518.0,"['23265', '84879', '23103', '22578', '22577', '23264', '22579', '23504', '22336', '23263', '22624', '22580', '23503', '21034', '22339', '22847']",0,Null,0.0,0.0
569864,14533.0,"['23501', '21829', '85088', '21213', '22492', '21212', '22138']",0,Null,0.0,0.0
569865,12748.0,"['22665', '23284', '23032', '21892', '22189', '22978', '22620']",0,Null,0.0,0.0
